group,seed,episode,tau,phi_g
untrained,2,0,-49,1.6304160701396062
untrained,2,0,-44,1.6430228861335126
untrained,2,0,-39,1.181024990453219
untrained,2,0,-34,0.7912905071160963
untrained,2,0,-29,0.5777609547955227
untrained,2,0,-24,1.2674561297752622
untrained,2,0,-19,0.9615770852368217
untrained,2,0,-14,0.7988779805165231
untrained,2,0,-9,0.6423249325188324
untrained,2,0,-4,0.6318204818951851
untrained,2,0,1,0.6737811315738018
untrained,2,0,6,0.8602451257678229
untrained,2,0,11,0.8676603968915668
untrained,2,0,16,0.8516794406670265
untrained,2,0,21,1.096799712401745
untrained,2,0,26,1.036372282550662
untrained,2,0,31,1.0046922920776606
untrained,2,0,36,0.9631926595181449
untrained,2,0,41,0.8866502961470202
untrained,2,0,46,0.955974371459252
untrained,2,0,51,0.8602849824061871
untrained,2,0,56,0.7876036071262129
untrained,2,0,61,0.8936233972656109
untrained,2,0,66,1.1313300556471395
untrained,2,0,71,1.2591382285418133
untrained,2,0,76,1.5176072613501832
untrained,2,0,81,1.5833518499693258
untrained,2,0,86,1.6860927532662209
untrained,2,0,91,1.7979190442525461
untrained,2,0,96,1.6295275621747978
untrained,2,0,101,1.6648519002279487
untrained,2,0,106,2.389979070226418
untrained,2,0,111,1.31291662997986
untrained,2,0,116,0.9834868543957156
untrained,2,0,121,0.8176888622937853
untrained,2,0,126,0.6662689239826753
untrained,2,0,131,1.0694526183910236
untrained,2,0,136,1.2687591537732557
untrained,2,0,141,1.4069827014199725
untrained,2,1,-279,3.933377927113832
untrained,2,1,-274,5.903328942754499
untrained,2,1,-269,6.090978236208514
untrained,2,1,-264,5.762504126220322
untrained,2,1,-259,5.3582897430019605
untrained,2,1,-254,4.464041848719637
untrained,2,1,-249,4.152519936718436
untrained,2,1,-244,4.687529095180084
untrained,2,1,-239,4.952193794440479
untrained,2,1,-234,5.011411052208274
untrained,2,1,-229,5.313537089776666
untrained,2,1,-224,5.520602447419158
untrained,2,1,-219,5.402801237444154
untrained,2,1,-214,4.9077465505742985
untrained,2,1,-209,4.340353766967848
untrained,2,1,-204,2.2252261176998074
untrained,2,1,-199,5.0233168852671435
untrained,2,1,-194,4.892002100516327
untrained,2,1,-189,4.033228540334525
untrained,2,1,-184,3.122624233397933
untrained,2,1,-179,2.974481579069546
untrained,2,1,-174,2.6817090293743453
untrained,2,1,-169,2.2388541966784263
untrained,2,1,-164,1.8657164737349705
untrained,2,1,-159,1.348306904000227
untrained,2,1,-154,1.2666719578757255
untrained,2,1,-149,1.0070655997857414
untrained,2,1,-144,2.762345686555224
untrained,2,1,-139,2.6126062110213386
untrained,2,1,-134,2.057531717843819
untrained,2,1,-129,1.9808995239829224
untrained,2,1,-124,2.075184267665289
untrained,2,1,-119,1.4089601691356446
untrained,2,1,-114,1.3388075315214691
untrained,2,1,-109,1.8762799191196986
untrained,2,1,-104,1.6843336728154252
untrained,2,1,-99,0.8609777272275579
untrained,2,1,-94,0.9004273158717151
untrained,2,1,-89,0.8522013846692319
untrained,2,1,-84,0.7989712104425184
untrained,2,1,-79,1.0861479643546796
untrained,2,1,-74,1.0705977128602175
untrained,2,1,-69,1.0382319233951272
untrained,2,1,-64,0.8586913393954796
untrained,2,1,-59,0.7934877833457967
untrained,2,1,-54,0.9684276023319536
untrained,2,1,-49,0.9705521689729677
untrained,2,1,-44,1.0828846334428948
untrained,2,1,-39,0.9012119560984474
untrained,2,1,-34,1.0702186595682797
untrained,2,1,-29,1.1084191737586853
untrained,2,1,-24,1.3710449508314673
untrained,2,1,-19,1.4566790332310315
untrained,2,1,-14,1.722893837040577
untrained,2,1,-9,1.4709597666712888
untrained,2,1,-4,2.0113485898183914
untrained,2,1,1,2.0176138643124393
untrained,2,1,6,1.9592164172412554
untrained,2,1,11,1.9364839770430329
untrained,2,1,16,1.919056133341605
untrained,2,1,21,1.7313213304798487
untrained,2,1,26,1.5940928855767225
untrained,2,1,31,1.4632295593628255
untrained,2,1,36,1.4769965712885997
untrained,2,1,41,1.3446403421860424
untrained,2,1,46,1.2499781383583577
untrained,2,1,51,1.3138885682667896
untrained,2,1,56,1.1467123923369689
untrained,2,1,61,1.1409023674023124
untrained,2,1,66,0.9788429238368199
untrained,2,1,71,0.9583356056228598
untrained,2,1,76,0.6769499869427136
untrained,2,1,81,0.8697240919128287
untrained,2,1,86,1.279389058545628
untrained,2,1,91,1.3363535588652977
untrained,2,1,96,0.6565312301059213
untrained,2,1,101,0.6945604960492052
untrained,2,1,106,0.8339246866344743
untrained,2,1,111,0.7522915111612162
untrained,2,1,116,0.7565215569442443
untrained,2,1,121,0.9342359454461112
untrained,2,1,126,1.040998831210254
untrained,2,1,131,0.8431894639780799
untrained,2,1,136,1.0467218384583705
untrained,2,1,141,0.9845233491804144
untrained,2,2,-279,1.5770398583193075
untrained,2,2,-274,1.2171490819072432
untrained,2,2,-269,3.6003759577454035
untrained,2,2,-264,3.753784577741098
untrained,2,2,-259,2.3843814708176265
untrained,2,2,-254,2.8910993250785104
untrained,2,2,-249,2.930611601294668
untrained,2,2,-244,2.9229920523337354
untrained,2,2,-239,3.072210522134536
untrained,2,2,-234,2.6297303502252682
untrained,2,2,-229,3.728033988822481
untrained,2,2,-224,3.86891941777841
untrained,2,2,-219,3.9776243472649186
untrained,2,2,-214,3.811324800617534
untrained,2,2,-209,3.4133537471517283
untrained,2,2,-204,3.3543685498643683
untrained,2,2,-199,3.026223587886096
untrained,2,2,-194,3.0448601593349185
untrained,2,2,-189,3.8385624710796855
untrained,2,2,-184,3.4790729882185207
untrained,2,2,-179,2.659473605076432
untrained,2,2,-174,2.300081889218771
untrained,2,2,-169,2.1793490398257207
untrained,2,2,-164,2.2672893192919785
untrained,2,2,-159,1.977976455422984
untrained,2,2,-154,1.6352593271321145
untrained,2,2,-149,0.9248089377779364
untrained,2,2,-144,0.9259284015791951
untrained,2,2,-139,1.0542275639022267
untrained,2,2,-134,1.7308823887333833
untrained,2,2,-129,1.290480760331798
untrained,2,2,-124,1.390782167686499
untrained,2,2,-119,0.8335673013087714
untrained,2,2,-114,0.660514645429578
untrained,2,2,-109,0.7539633917953907
untrained,2,2,-104,1.003524067209622
untrained,2,2,-99,1.510403879703778
untrained,2,2,-94,1.0038680090185927
untrained,2,2,-89,0.8112800731952876
untrained,2,2,-84,0.5752081121613504
untrained,2,2,-79,0.7736315876012827
untrained,2,2,-74,0.8562818556295257
untrained,2,2,-69,0.9747142623641729
untrained,2,2,-64,0.8167437846619664
untrained,2,2,-59,0.7424111301562133
untrained,2,2,-54,0.6921147240122323
untrained,2,2,-49,0.8131024872956707
untrained,2,2,-44,1.029652361959637
untrained,2,2,-39,0.8339024427426989
untrained,2,2,-34,0.9616004914613282
untrained,2,2,-29,0.8023957750987571
untrained,2,2,-24,0.7361065446936208
untrained,2,2,-19,0.8128275270428851
untrained,2,2,-14,1.0175459204180253
untrained,2,2,-9,0.6897081110509522
untrained,2,2,-4,0.5153223120067969
untrained,2,2,1,0.6370738211786051
untrained,2,2,6,0.5694109485365312
untrained,2,2,11,0.8174583578004084
untrained,2,2,16,0.30396263555584313
untrained,2,2,21,0.7086687358243742
untrained,2,2,26,0.8792345433572009
untrained,2,2,31,1.0050272127306483
untrained,2,2,36,1.0644494767155086
untrained,2,2,41,0.9646341688524119
untrained,2,2,46,0.8817353673149712
untrained,2,2,51,0.9290110772096315
untrained,2,2,56,0.5880788409381681
untrained,2,2,61,0.5738644165300848
untrained,2,2,66,0.5877648569862823
untrained,2,2,71,0.5246386069483773
untrained,2,2,76,0.6010691642278868
untrained,2,2,81,0.8871265909815782
untrained,2,2,86,1.0558945278398242
untrained,2,2,91,0.9510168580316047
untrained,2,2,96,0.8112089203390876
untrained,2,2,101,0.6781762058388888
untrained,2,2,106,0.50082642308266
untrained,2,2,111,0.6600332408856914
untrained,2,2,116,0.8416276839290863
untrained,2,2,121,0.6985043500941898
untrained,2,2,126,0.6722832171350449
untrained,2,2,131,0.49548637137274176
untrained,2,2,136,0.5801517737688904
untrained,2,2,141,0.945454366962436
untrained,2,3,-279,4.218778248958472
untrained,2,3,-274,3.1808156368737643
untrained,2,3,-269,3.5841412801924326
untrained,2,3,-264,3.6461228868685787
untrained,2,3,-259,3.555689625916833
untrained,2,3,-254,3.4489038580346483
untrained,2,3,-249,3.136845736513054
untrained,2,3,-244,2.7110426884094707
untrained,2,3,-239,2.615715412722194
untrained,2,3,-234,2.8028277890962334
untrained,2,3,-229,2.92162291205921
untrained,2,3,-224,3.036494725895821
untrained,2,3,-219,2.5119998083220816
untrained,2,3,-214,3.2824245814261928
untrained,2,3,-209,2.9463047883862665
untrained,2,3,-204,2.959691619972999
untrained,2,3,-199,1.7727606570045529
untrained,2,3,-194,1.296362923931759
untrained,2,3,-189,2.989204188322201
untrained,2,3,-184,2.6907162525653794
untrained,2,3,-179,2.4007941138846594
untrained,2,3,-174,2.3085739289927654
untrained,2,3,-169,2.4099258442496287
untrained,2,3,-164,2.2807159744136127
untrained,2,3,-159,1.620770161641342
untrained,2,3,-154,0.98910442738337
untrained,2,3,-149,1.175198001427422
untrained,2,3,-144,0.8339627921919462
untrained,2,3,-139,1.3926844123803015
untrained,2,3,-134,1.394665605970602
untrained,2,3,-129,1.6218968723916607
untrained,2,3,-124,1.7678479737392663
untrained,2,3,-119,1.2587511473229227
untrained,2,3,-114,1.040076547507868
untrained,2,3,-109,1.1440093007234773
untrained,2,3,-104,1.8473771607665643
untrained,2,3,-99,2.204999463505495
untrained,2,3,-94,2.2802033480794273
untrained,2,3,-89,2.2047583915444
untrained,2,3,-84,1.8442896712680317
untrained,2,3,-79,1.659236283201355
untrained,2,3,-74,1.0824015028401979
untrained,2,3,-69,0.9241385378165304
untrained,2,3,-64,1.6738104791290698
untrained,2,3,-59,1.1549702348748925
untrained,2,3,-54,1.0566364237085613
untrained,2,3,-49,1.0762016813456028
untrained,2,3,-44,0.8304861720951549
untrained,2,3,-39,0.9857583244288444
untrained,2,3,-34,1.1096858152657032
untrained,2,3,-29,1.0043681760784078
untrained,2,3,-24,1.1264421767881256
untrained,2,3,-19,0.6570300394206274
untrained,2,3,-14,0.7680399157336404
untrained,2,3,-9,0.611087607451157
untrained,2,3,-4,0.5131988319109746
untrained,2,3,1,0.43260883819926566
untrained,2,3,6,0.4346298949826408
untrained,2,3,11,0.5349087373812491
untrained,2,3,16,0.7056850727881412
untrained,2,3,21,0.5224301394075967
untrained,2,3,26,0.46134291079203105
untrained,2,3,31,0.44863925609423244
untrained,2,3,36,0.6732456229295669
untrained,2,3,41,0.8337013052351919
untrained,2,3,46,0.6650154634902261
untrained,2,3,51,0.5593233482900242
untrained,2,3,56,0.582370606261463
untrained,2,3,61,1.0319297170896464
untrained,2,3,66,1.0369651069397339
untrained,2,3,71,0.9502837183163081
untrained,2,3,76,1.1111258857893818
untrained,2,3,81,1.1883408070907522
untrained,2,3,86,0.9634740095718357
untrained,2,3,91,1.1814119897155024
untrained,2,3,96,1.2773608460169656
untrained,2,3,101,1.3205163941041524
untrained,2,3,106,1.4362538586836353
untrained,2,3,111,1.4360317591495808
untrained,2,3,116,1.5378731470972418
untrained,2,3,121,1.61982668059114
untrained,2,3,126,1.7939413895749317
untrained,2,3,131,1.676206560046324
untrained,2,3,136,1.3940565142122339
untrained,2,3,141,1.2669881834446417
untrained,2,4,-279,3.4665485924034196
untrained,2,4,-274,1.617472925076039
untrained,2,4,-269,2.9987387627490123
untrained,2,4,-264,3.9231636627281987
untrained,2,4,-259,4.22157219831719
untrained,2,4,-254,3.1167167766770705
untrained,2,4,-249,4.004231605744167
untrained,2,4,-244,4.2969249734134065
untrained,2,4,-239,4.114729118051036
untrained,2,4,-234,3.8549649328249105
untrained,2,4,-229,3.205735705915676
untrained,2,4,-224,3.368667343834052
untrained,2,4,-219,3.3920271795755625
untrained,2,4,-214,3.1807745729186303
untrained,2,4,-209,3.0617941144441954
untrained,2,4,-204,3.042032341736807
untrained,2,4,-199,3.295231646146398
untrained,2,4,-194,3.3122604558156263
untrained,2,4,-189,3.3643781340025427
untrained,2,4,-184,2.8455619821464158
untrained,2,4,-179,1.6894791688447461
untrained,2,4,-174,2.8393270820894267
untrained,2,4,-169,2.540536698967166
untrained,2,4,-164,1.5959233216353546
untrained,2,4,-159,1.4894987999172067
untrained,2,4,-154,1.526993940656208
untrained,2,4,-149,0.7037067349013204
untrained,2,4,-144,0.7273074882726173
untrained,2,4,-139,0.8482626934278441
untrained,2,4,-134,0.7815753259897003
untrained,2,4,-129,0.8060327934634405
untrained,2,4,-124,1.2107711130624756
untrained,2,4,-119,0.6610262291630878
untrained,2,4,-114,1.4158079125887495
untrained,2,4,-109,1.1132648489832773
untrained,2,4,-104,1.1110371631041391
untrained,2,4,-99,1.266525570267853
untrained,2,4,-94,1.3677152612353403
untrained,2,4,-89,1.4303788342154962
untrained,2,4,-84,1.3638836623733561
untrained,2,4,-79,1.3140638600060628
untrained,2,4,-74,1.169137203607732
untrained,2,4,-69,1.2185366483181541
untrained,2,4,-64,1.0522714838156113
untrained,2,4,-59,1.0420736196049782
untrained,2,4,-54,0.9162834368829154
untrained,2,4,-49,0.8927090848531184
untrained,2,4,-44,0.6374410625060452
untrained,2,4,-39,0.689632044074856
untrained,2,4,-34,0.6630425638056889
untrained,2,4,-29,0.6896143040841575
untrained,2,4,-24,0.7141119091135282
untrained,2,4,-19,0.7785371781876381
untrained,2,4,-14,0.82366665689992
untrained,2,4,-9,0.8867034193369835
untrained,2,4,-4,0.8363029388880948
untrained,2,4,1,0.7016854268106304
untrained,2,4,6,0.9879434766816781
untrained,2,4,11,1.0778615205447613
untrained,2,4,16,1.246628554796005
untrained,2,4,21,1.326185000370336
untrained,2,4,26,1.1051863676507652
untrained,2,4,31,0.7520799424853798
untrained,2,4,36,1.2064370969041813
untrained,2,4,41,0.9020512020919659
untrained,2,4,46,0.895213047504708
untrained,2,4,51,0.9985068640348341
untrained,2,4,56,0.8754658037938103
untrained,2,4,61,0.8608879012591806
untrained,2,4,66,0.9966397702151348
untrained,2,4,71,0.6690851730671143
untrained,2,4,76,0.6986946947803541
untrained,2,4,81,0.7983671539078793
untrained,2,4,86,0.9921195544498355
untrained,2,4,91,0.8326423411483912
untrained,2,4,96,0.6681186141665458
untrained,2,4,101,0.6085472914851964
untrained,2,4,106,0.7322940944759702
untrained,2,4,111,0.6258550069975072
untrained,2,4,116,1.0753900966950154
untrained,2,4,121,0.9672185448657915
untrained,2,4,126,1.0120583187891343
untrained,2,4,131,0.6801459587226062
untrained,2,4,136,1.4821781658399886
untrained,2,4,141,0.6421022924488572
untrained,2,5,-279,2.890476020640741
untrained,2,5,-274,3.586863015591781
untrained,2,5,-269,3.5178650309970845
untrained,2,5,-264,3.682771765194118
untrained,2,5,-259,3.6613144324899825
untrained,2,5,-254,3.7464641271448977
untrained,2,5,-249,3.6867781644495237
untrained,2,5,-244,3.674419167297186
untrained,2,5,-239,3.9142905230388094
untrained,2,5,-234,3.847932339460731
untrained,2,5,-229,3.99597412532446
untrained,2,5,-224,4.107877144569489
untrained,2,5,-219,4.059350159203863
untrained,2,5,-214,5.086444501333215
untrained,2,5,-209,4.515852169910761
untrained,2,5,-204,2.907866918454422
untrained,2,5,-199,1.913297965590519
untrained,2,5,-194,3.7287513862469677
untrained,2,5,-189,3.7382031556802224
untrained,2,5,-184,3.6244057644522196
untrained,2,5,-179,3.396355684474731
untrained,2,5,-174,2.822480007815079
untrained,2,5,-169,2.667444827424408
untrained,2,5,-164,3.1212057408405363
untrained,2,5,-159,2.347612132457803
untrained,2,5,-154,1.541291353680815
untrained,2,5,-149,0.6567609146202817
untrained,2,5,-144,1.9617830812188102
untrained,2,5,-139,1.8970211360495275
untrained,2,5,-134,1.6517684186745576
untrained,2,5,-129,1.482733265813621
untrained,2,5,-124,1.149131187618722
untrained,2,5,-119,1.199872316295758
untrained,2,5,-114,1.2827335361536103
untrained,2,5,-109,2.7083494857994346
untrained,2,5,-104,1.7443821659001093
untrained,2,5,-99,0.6450256059300086
untrained,2,5,-94,0.5663759914703715
untrained,2,5,-89,0.5994616535752806
untrained,2,5,-84,0.7092520632102186
untrained,2,5,-79,1.1656000041496037
untrained,2,5,-74,1.4870436837402017
untrained,2,5,-69,1.4587228778008332
untrained,2,5,-64,1.3018272950560803
untrained,2,5,-59,1.0833893023322667
untrained,2,5,-54,1.017669821830734
untrained,2,5,-49,1.1443226234844495
untrained,2,5,-44,1.110929541233738
untrained,2,5,-39,0.9639449257159314
untrained,2,5,-34,0.6235133909149078
untrained,2,5,-29,0.6521717013445258
untrained,2,5,-24,0.7658409584221664
untrained,2,5,-19,1.7118274572995669
untrained,2,5,-14,1.2443167621295808
untrained,2,5,-9,1.4129781088923992
untrained,2,5,-4,1.3099616346968763
untrained,2,5,1,1.1156371889722094
untrained,2,5,6,1.1460730187387698
untrained,2,5,11,1.7503100233674085
untrained,2,5,16,1.3727389962538763
untrained,2,5,21,1.1502220321543806
untrained,2,5,26,1.0877634962256462
untrained,2,5,31,0.9818194999690805
untrained,2,5,36,0.9154415855847597
untrained,2,5,41,0.8719320816791938
untrained,2,5,46,0.9994396688010035
untrained,2,5,51,0.9664296008772801
untrained,2,5,56,0.9850118943197267
untrained,2,5,61,1.2078079794543188
untrained,2,5,66,0.6988853124296419
untrained,2,5,71,0.9942436629160567
untrained,2,5,76,0.8770435489569209
untrained,2,5,81,0.8112837775821594
untrained,2,5,86,0.5398490520869513
untrained,2,5,91,0.6964738923153588
untrained,2,5,96,0.5668362485111857
untrained,2,5,101,1.1112246932225451
untrained,2,5,106,1.0492002017912465
untrained,2,5,111,0.9849074850442222
untrained,2,5,116,0.9903192464339964
untrained,2,5,121,0.849477983587111
untrained,2,5,126,0.6962566927726388
untrained,2,5,131,0.7285984563460401
untrained,2,5,136,0.6816849729731156
untrained,2,5,141,0.848509015692298
untrained,2,6,-279,2.689187877402941
untrained,2,6,-274,2.127727469636539
untrained,2,6,-269,3.052886801504328
untrained,2,6,-264,3.6507356483699134
untrained,2,6,-259,3.7706804676714674
untrained,2,6,-254,3.5556269606043456
untrained,2,6,-249,3.6544701291653654
untrained,2,6,-244,2.2201517128774224
untrained,2,6,-239,2.50888156922569
untrained,2,6,-234,2.608915691639334
untrained,2,6,-229,2.640083834629306
untrained,2,6,-224,2.6381316646387423
untrained,2,6,-219,4.040989522521103
untrained,2,6,-214,4.223719920003953
untrained,2,6,-209,3.901442913601779
untrained,2,6,-204,3.4794472527468168
untrained,2,6,-199,2.7124371922385255
untrained,2,6,-194,1.6209229269718302
untrained,2,6,-189,2.3314276242526377
untrained,2,6,-184,1.197599023451117
untrained,2,6,-179,0.6914150174565297
untrained,2,6,-174,2.585966915946979
untrained,2,6,-169,2.593157803328978
untrained,2,6,-164,2.482370540317376
untrained,2,6,-159,2.2505638018933354
untrained,2,6,-154,2.1226490667176305
untrained,2,6,-149,1.907080220502906
untrained,2,6,-144,1.6156204959264826
untrained,2,6,-139,1.2688387218945
untrained,2,6,-134,1.166460560260344
untrained,2,6,-129,0.9695203539249613
untrained,2,6,-124,0.8702310859383988
untrained,2,6,-119,1.0548900751544346
untrained,2,6,-114,1.0889336173573612
